Wed 25 Dec 2024 10:11:03 IST

SLURM_JOBID:		 2098572
Epoch 390/65000: Training Loss: 1.1715347983620383		 Val Loss: 2.100477409362793
             	Training MAE: 0.1689809113740921		 Val MAE: 0.12300606071949005
             	Algebraic dist: 38.02673062411222		 Val Algebraic dist: 44.340963745117186
             	RE1 dist: 1551.5951704545455		 Val RE1 dist: 2014.961328125
             	SED dist: 2.148827466097745		 Val SED dist: 4.118781661987304

Epoch 391/65000: Training Loss: 1.304505781693892		 Val Loss: 2.4336774826049803
             	Training MAE: 0.1737736612558365		 Val MAE: 0.12774300575256348
             	Algebraic dist: 38.6001670143821		 Val Algebraic dist: 46.443212890625
             	RE1 dist: 1608.5308948863637		 Val RE1 dist: 2646.6962890625
             	SED dist: 2.4092653447931465		 Val SED dist: 4.783165740966797

Epoch 392/65000: Training Loss: 1.2986120744185015		 Val Loss: 2.7150672912597655
             	Training MAE: 0.17031952738761902		 Val MAE: 0.1302112191915512
             	Algebraic dist: 37.94019109552557		 Val Algebraic dist: 49.349981689453124
             	RE1 dist: 1608.09765625		 Val RE1 dist: 2474.7146484375
             	SED dist: 2.4028337652033027		 Val SED dist: 5.3444984436035154

Epoch 393/65000: Training Loss: 1.4232534061778674		 Val Loss: 2.362418365478516
             	Training MAE: 0.1703793704509735		 Val MAE: 0.12213638424873352
             	Algebraic dist: 40.93419022993608		 Val Algebraic dist: 46.936590576171874
             	RE1 dist: 1906.3449928977273		 Val RE1 dist: 2266.090234375
             	SED dist: 2.6559267911044033		 Val SED dist: 4.643353271484375

Epoch 394/65000: Training Loss: 1.4447846846147017		 Val Loss: 2.2700233459472656
             	Training MAE: 0.17041493952274323		 Val MAE: 0.1305799037218094
             	Algebraic dist: 42.32581953568892		 Val Algebraic dist: 44.5480224609375
             	RE1 dist: 1762.6017400568182		 Val RE1 dist: 2567.3123046875
             	SED dist: 2.692845257845792		 Val SED dist: 4.4522960662841795

Epoch 395/65000: Training Loss: 1.3197524330832742		 Val Loss: 2.7333806991577148
             	Training MAE: 0.16745515167713165		 Val MAE: 0.11960568279027939
             	Algebraic dist: 38.39139626242898		 Val Algebraic dist: 51.252996826171874
             	RE1 dist: 1634.2526633522727		 Val RE1 dist: 2405.3748046875
             	SED dist: 2.443432027643377		 Val SED dist: 5.38695182800293

Epoch 396/65000: Training Loss: 1.3466059077869763		 Val Loss: 2.114963340759277
             	Training MAE: 0.1677885502576828		 Val MAE: 0.12426722049713135
             	Algebraic dist: 39.74967817826705		 Val Algebraic dist: 41.83486328125
             	RE1 dist: 1589.1795099431818		 Val RE1 dist: 2263.7333984375
             	SED dist: 2.4968102195046167		 Val SED dist: 4.146780395507813

Epoch 397/65000: Training Loss: 1.138933615251021		 Val Loss: 1.9571693420410157
             	Training MAE: 0.1700153946876526		 Val MAE: 0.12162543833255768
             	Algebraic dist: 36.3846435546875		 Val Algebraic dist: 43.51314086914063
             	RE1 dist: 1366.5383522727273		 Val RE1 dist: 2326.5765625
             	SED dist: 2.080046220259233		 Val SED dist: 3.8348834991455076

Epoch 398/65000: Training Loss: 1.1076165979558772		 Val Loss: 2.100387954711914
             	Training MAE: 0.17257604002952576		 Val MAE: 0.12451730668544769
             	Algebraic dist: 35.1705488725142		 Val Algebraic dist: 42.020013427734376
             	RE1 dist: 1303.2600319602273		 Val RE1 dist: 2109.7220703125
             	SED dist: 2.010141372680664		 Val SED dist: 4.119293594360352

Epoch 399/65000: Training Loss: 1.1935979669744319		 Val Loss: 1.604851531982422
             	Training MAE: 0.16523431241512299		 Val MAE: 0.1300780177116394
             	Algebraic dist: 36.82742587002841		 Val Algebraic dist: 38.42373962402344
             	RE1 dist: 1345.8638139204545		 Val RE1 dist: 1685.392578125
             	SED dist: 2.205892736261541		 Val SED dist: 3.124756622314453

Epoch 400/65000: Training Loss: 1.132864778692072		 Val Loss: 2.388346290588379
             	Training MAE: 0.16897925734519958		 Val MAE: 0.11682204902172089
             	Algebraic dist: 35.71903298117898		 Val Algebraic dist: 46.295257568359375
             	RE1 dist: 1261.5904651988637		 Val RE1 dist: 2414.7490234375
             	SED dist: 2.0758155475963247		 Val SED dist: 4.698665618896484

Epoch 401/65000: Training Loss: 1.0962671800093218		 Val Loss: 2.2000072479248045
             	Training MAE: 0.1731441766023636		 Val MAE: 0.11637561023235321
             	Algebraic dist: 32.252599542791195		 Val Algebraic dist: 43.175131225585936
             	RE1 dist: 1074.582919034091		 Val RE1 dist: 1937.811328125
             	SED dist: 1.9765748110684482		 Val SED dist: 4.322231292724609

Epoch 402/65000: Training Loss: 1.2653920433738015		 Val Loss: 1.8748537063598634
             	Training MAE: 0.16123124957084656		 Val MAE: 0.12328333407640457
             	Algebraic dist: 38.40961803089488		 Val Algebraic dist: 40.401129150390624
             	RE1 dist: 1497.8833451704545		 Val RE1 dist: 1703.718359375
             	SED dist: 2.354864640669389		 Val SED dist: 3.670345687866211

Epoch 403/65000: Training Loss: 1.1977768811312588		 Val Loss: 2.741592788696289
             	Training MAE: 0.16872116923332214		 Val MAE: 0.12799476087093353
             	Algebraic dist: 38.0184853293679		 Val Algebraic dist: 48.34557189941406
             	RE1 dist: 1454.1730291193182		 Val RE1 dist: 3136.651953125
             	SED dist: 2.198592099276456		 Val SED dist: 5.400775909423828

Epoch 404/65000: Training Loss: 1.2771030772816052		 Val Loss: 1.9489732742309571
             	Training MAE: 0.16723929345607758		 Val MAE: 0.12738068401813507
             	Algebraic dist: 37.799652099609375		 Val Algebraic dist: 39.878143310546875
             	RE1 dist: 1463.7667791193182		 Val RE1 dist: 2209.4728515625
             	SED dist: 2.356074246493253		 Val SED dist: 3.8146488189697267

Epoch 405/65000: Training Loss: 1.2605228424072266		 Val Loss: 2.0854930877685547
             	Training MAE: 0.1710064858198166		 Val MAE: 0.12498688697814941
             	Algebraic dist: 38.12098277698863		 Val Algebraic dist: 42.989190673828126
             	RE1 dist: 1607.942471590909		 Val RE1 dist: 1997.4009765625
             	SED dist: 2.328471443869851		 Val SED dist: 4.08984489440918

Epoch 406/65000: Training Loss: 1.2540890953757546		 Val Loss: 2.457501220703125
             	Training MAE: 0.165557399392128		 Val MAE: 0.11793691664934158
             	Algebraic dist: 36.460052490234375		 Val Algebraic dist: 49.9583740234375
             	RE1 dist: 1438.917080965909		 Val RE1 dist: 2744.0583984375
             	SED dist: 2.3203114596280185		 Val SED dist: 4.8385673522949215

Epoch 407/65000: Training Loss: 1.235483082857999		 Val Loss: 1.970014762878418
             	Training MAE: 0.1639997661113739		 Val MAE: 0.12547332048416138
             	Algebraic dist: 36.631921941583805		 Val Algebraic dist: 42.11478881835937
             	RE1 dist: 1335.953036221591		 Val RE1 dist: 1984.710546875
             	SED dist: 2.291527661410245		 Val SED dist: 3.8584285736083985

Epoch 408/65000: Training Loss: 1.098681623285467		 Val Loss: 2.0960420608520507
             	Training MAE: 0.16877992451190948		 Val MAE: 0.12410741299390793
             	Algebraic dist: 33.851318359375		 Val Algebraic dist: 42.441290283203124
             	RE1 dist: 1105.6052024147727		 Val RE1 dist: 2060.6076171875
             	SED dist: 2.0105025551535864		 Val SED dist: 4.111144638061523

Epoch 409/65000: Training Loss: 1.1773355657404119		 Val Loss: 2.260131072998047
             	Training MAE: 0.16543462872505188		 Val MAE: 0.12225618958473206
             	Algebraic dist: 35.18009810014205		 Val Algebraic dist: 45.62678833007813
             	RE1 dist: 1264.6851917613637		 Val RE1 dist: 2532.80625
             	SED dist: 2.161277250810103		 Val SED dist: 4.437981796264649

Epoch 410/65000: Training Loss: 1.1920737353238193		 Val Loss: 1.975794219970703
             	Training MAE: 0.1653887778520584		 Val MAE: 0.11881331354379654
             	Algebraic dist: 36.357635498046875		 Val Algebraic dist: 41.45204467773438
             	RE1 dist: 1495.9057173295455		 Val RE1 dist: 1834.4
             	SED dist: 2.1912801915949043		 Val SED dist: 3.8745887756347654

Epoch 411/65000: Training Loss: 1.191990939053622		 Val Loss: 2.1024076461791994
             	Training MAE: 0.1653369963169098		 Val MAE: 0.12272634357213974
             	Algebraic dist: 37.02284656871449		 Val Algebraic dist: 42.9355224609375
             	RE1 dist: 1389.888583096591		 Val RE1 dist: 2017.0673828125
             	SED dist: 2.199753154407848		 Val SED dist: 4.126486968994141

Epoch 412/65000: Training Loss: 1.2131199403242632		 Val Loss: 2.0964481353759767
             	Training MAE: 0.16451172530651093		 Val MAE: 0.118326835334301
             	Algebraic dist: 35.74666526100852		 Val Algebraic dist: 42.75276489257813
             	RE1 dist: 1338.8556463068182		 Val RE1 dist: 2248.7599609375
             	SED dist: 2.2443355213512075		 Val SED dist: 4.116763305664063

Epoch 413/65000: Training Loss: 1.3707936893809924		 Val Loss: 2.4824647903442383
             	Training MAE: 0.1678878664970398		 Val MAE: 0.1267833411693573
             	Algebraic dist: 40.05765880237926		 Val Algebraic dist: 49.01087646484375
             	RE1 dist: 1597.6379616477273		 Val RE1 dist: 2924.8947265625
             	SED dist: 2.548555547540838		 Val SED dist: 4.879916000366211

Epoch 414/65000: Training Loss: 1.375486894087358		 Val Loss: 2.200503921508789
             	Training MAE: 0.16907364130020142		 Val MAE: 0.13181839883327484
             	Algebraic dist: 41.11820567737926		 Val Algebraic dist: 46.840582275390624
             	RE1 dist: 1845.5696022727273		 Val RE1 dist: 2251.678125
             	SED dist: 2.5495628010142934		 Val SED dist: 4.315404891967773

Epoch 415/65000: Training Loss: 1.2415284243496982		 Val Loss: 2.0426321029663086
             	Training MAE: 0.16390123963356018		 Val MAE: 0.1262335330247879
             	Algebraic dist: 38.67688820578835		 Val Algebraic dist: 42.24078369140625
             	RE1 dist: 1631.7613636363637		 Val RE1 dist: 2142.8783203125
             	SED dist: 2.294500697742809		 Val SED dist: 4.005410766601562

Epoch 416/65000: Training Loss: 1.3254374590787021		 Val Loss: 2.6580928802490233
             	Training MAE: 0.1659909188747406		 Val MAE: 0.11830274015665054
             	Algebraic dist: 37.43922840465199		 Val Algebraic dist: 46.39718933105469
             	RE1 dist: 1521.1811079545455		 Val RE1 dist: 2849.1798828125
             	SED dist: 2.463294809514826		 Val SED dist: 5.240848541259766

Epoch 417/65000: Training Loss: 1.3005984046242454		 Val Loss: 2.3746767044067383
             	Training MAE: 0.16160988807678223		 Val MAE: 0.12264730781316757
             	Algebraic dist: 38.86312588778409		 Val Algebraic dist: 42.10511169433594
             	RE1 dist: 1400.0307173295455		 Val RE1 dist: 1949.026171875
             	SED dist: 2.4311336170543325		 Val SED dist: 4.670562362670898

Epoch 418/65000: Training Loss: 1.522727446122603		 Val Loss: 2.0514923095703126
             	Training MAE: 0.16799387335777283		 Val MAE: 0.1189315915107727
             	Algebraic dist: 42.16446200284091		 Val Algebraic dist: 42.32651977539062
             	RE1 dist: 1883.063387784091		 Val RE1 dist: 1884.5234375
             	SED dist: 2.854239897294478		 Val SED dist: 4.026858520507813

Epoch 419/65000: Training Loss: 1.2814997759732334		 Val Loss: 2.6039432525634765
             	Training MAE: 0.16214443743228912		 Val MAE: 0.1293553113937378
             	Algebraic dist: 37.7076249556108		 Val Algebraic dist: 46.65716552734375
             	RE1 dist: 1440.4167258522727		 Val RE1 dist: 2995.714453125
             	SED dist: 2.38608117537065		 Val SED dist: 5.125091934204102

Epoch 420/65000: Training Loss: 1.268305691805753		 Val Loss: 1.9459409713745117
             	Training MAE: 0.16295993328094482		 Val MAE: 0.1205964908003807
             	Algebraic dist: 38.07576127485795		 Val Algebraic dist: 40.231719970703125
             	RE1 dist: 1537.7318892045455		 Val RE1 dist: 1946.7802734375
             	SED dist: 2.354480743408203		 Val SED dist: 3.8145736694335937

Epoch 421/65000: Training Loss: 1.1417955051768909		 Val Loss: 2.000014877319336
             	Training MAE: 0.16522052884101868		 Val MAE: 0.12304764986038208
             	Algebraic dist: 34.95288363370028		 Val Algebraic dist: 42.38331909179688
             	RE1 dist: 1255.6685014204545		 Val RE1 dist: 2047.516796875
             	SED dist: 2.100569811734286		 Val SED dist: 3.922969436645508

Epoch 422/65000: Training Loss: 1.171225374395197		 Val Loss: 1.8297683715820312
             	Training MAE: 0.16776558756828308		 Val MAE: 0.12225145846605301
             	Algebraic dist: 35.60312167080966		 Val Algebraic dist: 35.87713623046875
             	RE1 dist: 1383.8330078125		 Val RE1 dist: 1543.97548828125
             	SED dist: 2.1508927778764204		 Val SED dist: 3.581995391845703

Epoch 423/65000: Training Loss: 1.2292844598943538		 Val Loss: 2.1724515914916993
             	Training MAE: 0.1671554148197174		 Val MAE: 0.11805552989244461
             	Algebraic dist: 36.56656993519176		 Val Algebraic dist: 40.8144775390625
             	RE1 dist: 1360.1427556818182		 Val RE1 dist: 2028.9732421875
             	SED dist: 2.2792268232865767		 Val SED dist: 4.270423126220703

Epoch 424/65000: Training Loss: 1.2467191002585671		 Val Loss: 2.2541675567626953
             	Training MAE: 0.16648930311203003		 Val MAE: 0.12036953121423721
             	Algebraic dist: 35.44967373934659		 Val Algebraic dist: 41.7640380859375
             	RE1 dist: 1333.2054332386363		 Val RE1 dist: 2081.705078125
             	SED dist: 2.2991811578924004		 Val SED dist: 4.433098220825196

Epoch 425/65000: Training Loss: 1.2083772312511096		 Val Loss: 1.8599702835083007
             	Training MAE: 0.16408038139343262		 Val MAE: 0.12021216005086899
             	Algebraic dist: 34.84129472212358		 Val Algebraic dist: 36.9515869140625
             	RE1 dist: 1240.9287109375		 Val RE1 dist: 1514.25673828125
             	SED dist: 2.2314447923140093		 Val SED dist: 3.644071578979492

Epoch 426/65000: Training Loss: 1.118861285122958		 Val Loss: 1.7790435791015624
             	Training MAE: 0.16345354914665222		 Val MAE: 0.12027277052402496
             	Algebraic dist: 34.82893787730824		 Val Algebraic dist: 38.47188720703125
             	RE1 dist: 1249.7903053977273		 Val RE1 dist: 1799.6248046875
             	SED dist: 2.055986231023615		 Val SED dist: 3.482075500488281

Epoch 427/65000: Training Loss: 1.1468694860284978		 Val Loss: 1.9281091690063477
             	Training MAE: 0.17086082696914673		 Val MAE: 0.12957431375980377
             	Algebraic dist: 35.62491954456676		 Val Algebraic dist: 41.73966674804687
             	RE1 dist: 1306.1732066761363		 Val RE1 dist: 2224.60625
             	SED dist: 2.081779133189808		 Val SED dist: 3.772134017944336

Epoch 428/65000: Training Loss: 1.1707728125832297		 Val Loss: 1.7895353317260743
             	Training MAE: 0.17108912765979767		 Val MAE: 0.12667712569236755
             	Algebraic dist: 36.57733431729403		 Val Algebraic dist: 36.46177978515625
